Grade_FAQ,Grade_Large,Grade_Local,Grade_Medium,Grade_Non-FAQ,Grade_Small,State,District,Commodity,Variety,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Hoshiarpur,Pumpkin,Pumpkin,1200,1800,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Hoshiarpur,Raddish,Raddish,800,1200,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Hoshiarpur,Tomato,Tomato,1200,1600,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Hoshiarpur,Bitter gourd,Other,4500,5500,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Hoshiarpur,Cabbage,Other,500,700,600.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Hoshiarpur,Cauliflower,Other,600,1000,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Hoshiarpur,Field Pea,Other,2500,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Peas Wet,Other,1800,2000,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Season Leaves,Other,1300,1500,1400.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Jalandhar,Apple,Other,2600,6800,4700.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Banana - Green,Banana - Green,900,2400,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Bottle gourd,Bottle Gourd,600,1000,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Brinjal,Other,400,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,French Beans (Frasbean),French Beans (Frasbean),1600,2600,2100.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Garlic,Other,1700,3200,2400.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Jalandhar,Jack Fruit,Jack Fruit,1000,2300,1600.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Jalandhar,Mousambi(Sweet Lime),Other,1300,3600,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Pumpkin,Other,400,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Spinach,Spinach,500,900,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Tomato,Other,600,1000,800.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Jalandhar,Water Melon,Water Melon,700,1900,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Cucumbar(Kheera),Other,800,1000,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Pumpkin,Other,800,1000,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Raddish,Other,600,1000,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Spinach,Other,400,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Methi(Leaves),Other,2000,2000,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Peas Wet,Peas Wet,2500,2500,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Raddish,Other,1000,1200,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Raddish,Other,400,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Cabbage,Cabbage,1100,1100,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Carrot,Other,800,800,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Cauliflower,Other,800,800,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Potato,Other,1000,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Jalandhar,Tomato,Other,1600,1600,1600.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Cauliflower,Other,400,400,400.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Potato,Other,600,600,600.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Cauliflower,Other,200,500,300.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Ludhiana,Mousambi(Sweet Lime),Other,2000,4500,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Onion,Other,1200,2500,2000.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Ludhiana,Papaya,Other,1000,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Peas Wet,Other,1500,2500,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Bhindi(Ladies Finger),Other,1600,2300,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Bitter gourd,Other,1600,2200,1800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Cauliflower,Other,200,500,300.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Potato,Other,100,700,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Pumpkin,Other,600,900,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ludhiana,Bhindi(Ladies Finger),Bhindi,5000,5000,5000.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Mansa,Banana,Banana - Ripe,2000,3000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mansa,Bhindi(Ladies Finger),Bhindi,4000,6000,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mansa,Cabbage,Cabbage,400,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mansa,Capsicum,Capsicum,2000,3500,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mansa,Ginger(Dry),Dry,4000,4500,4200.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Mansa,Karbuja(Musk Melon),Karbhuja,3000,5000,4000.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Mansa,Mousambi(Sweet Lime),Mousambi,4000,6000,5000.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Mansa,Orange,Orange,5000,7000,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mansa,Pumpkin,Pumpkin,1000,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mansa,Spinach,Spinach,500,1000,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mansa,Squash(Chappal Kadoo),Other,1000,2000,1500.0
0.0,0.0,0.0,0.0,1.0,0.0,Punjab,Mansa,Tomato,Tomato,1000,1500,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Moga,Tinda,Other,1000,1500,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mohali,French Beans (Frasbean),Other,1000,4000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mohali,Potato,Other,1000,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mohali,Pumpkin,Other,1000,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mohali,Tomato,Other,1000,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mohali,Green Chilli,Green Chilly,3000,4000,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mohali,Peas Wet,Peas Wet,3000,4000,3500.0
0.0,0.0,0.0,0.0,1.0,0.0,Punjab,Mohali,Potato,Potato,600,800,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mohali,Carrot,Other,700,900,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mohali,Cucumbar(Kheera),Other,1500,2000,1800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Mohali,Onion,Other,2000,2130,2050.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Muktsar,Banana,Banana - Ripe,3000,3000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Muktsar,Cucumbar(Kheera),Cucumbar,1000,2500,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Muktsar,Pumpkin,Other,600,600,600.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Nawanshahr,Green Chilli,Other,3000,3500,3300.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Nawanshahr,Raddish,Other,1000,1200,1070.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Patiala,Potato,Other,450,800,550.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Patiala,Pineapple,Pine Apple,3500,6500,5000.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Patiala,Chikoos(Sapota),Sapota,2700,3500,3110.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Patiala,Guava,Guava,6500,6600,6580.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Patiala,Long Melon(Kakri),Other,1500,2000,1570.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Patiala,Onion,Other,1000,1700,1190.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Patiala,Tomato,Other,500,1000,760.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Patiala,Carrot,Carrot,400,600,500.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Ropar (Rupnagar),Banana,Other,2900,3000,2950.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Ropar (Rupnagar),Grapes,Other,6900,7000,6950.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Ropar (Rupnagar),Pomegranate,Other,5700,5800,5750.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Ropar (Rupnagar),Kinnow,Other,5000,6000,5500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Ropar (Rupnagar),Potato,Other,800,1200,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Sangrur,Potato,Potato,740,900,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Sangrur,Capsicum,Other,2500,3000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Sangrur,Cucumbar(Kheera),Other,2200,2500,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Sangrur,Ginger(Green),Other,6000,6200,6000.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Sangrur,Mousambi(Sweet Lime),Other,4000,5000,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Sangrur,Potato,Other,800,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Sangrur,Pumpkin,Other,1500,1600,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Tarntaran,Cauliflower,Other,600,700,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Tarntaran,Spinach,Other,1000,1000,1000.0
0.0,0.0,0.0,1.0,0.0,0.0,Punjab,Tarntaran,Banana,Other,2500,2800,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Tarntaran,Green Chilli,Other,1500,2000,1800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Tarntaran,Brinjal,Other,1600,2000,1800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Tarntaran,Carrot,Other,600,1000,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Tarntaran,Coriander(Leaves),Coriander,1600,1800,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Punjab,Tarntaran,Potato,Other,500,600,550.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan, Jhunjhunu,Barley (Jau),Other,2000,2025,2020.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan, Jhunjhunu,Barley (Jau),Other,1900,2100,2000.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Anupgarh,Cotton,Other,7000,7450,7232.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Baran,Bengal Gram(Gram)(Whole),Other,4850,5660,5245.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Baran,Soyabean,Other,3750,4325,4220.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Baran,Maize,Other,1800,2171,2135.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Baran,Soyabean,Other,3785,4220,4002.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Beawar,Barley (Jau),Other,1900,1950,1925.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bikaner,Brinjal,Other,1500,1700,1600.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bikaner,Carrot,Other,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bikaner,Mango (Raw-Ripe),Other,2400,2600,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bikaner,Methi(Leaves),Other,1400,1600,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bikaner,Onion,Other,1200,1400,1300.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Bikaner,Pineapple,Other,4400,4600,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bundi,Lentil (Masur)(Whole),Other,5961,6161,6061.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bundi,Maize,Other,2100,2251,2176.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bundi,Methi Seeds,Other,3899,4626,4263.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bundi,Paddy(Dhan)(Common),Other,2400,2925,2663.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bundi,Bengal Gram(Gram)(Whole),Other,5251,5381,5260.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Bundi,Wheat,Other,2300,2528,2450.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Churu,Onion,1st Sort,1100,1300,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Dausa,Barley (Jau),Other,1950,2180,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Ganganagar,Cabbage,Other,300,500,400.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Ganganagar,Capsicum,Other,1800,2200,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Ganganagar,Cucumbar(Kheera),Other,900,1300,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Ganganagar,Ginger(Green),Green Ginger,3600,4000,3800.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Ganganagar,Potato,Other,700,900,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Ganganagar,Sponge gourd,Sponge gourd,4800,5200,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Ganganagar,Mustard,Other,5101,5562,5265.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Gangapur City,Mustard,Other,5705,6318,5907.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Hanumangarh,Wheat,Other,2661,2661,2661.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Jaipur,Carrot,Carrot,900,1000,950.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Jaipur,Pineapple,Other,3500,5500,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Jaipur,Spinach,Other,200,500,350.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Jaipur,Tomato,Other,700,800,750.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Jaipur Rural,Dhaincha,Other,7100,7100,7100.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Jaipur Rural,Onion,Other,4400,4800,4600.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Jaipur Rural,Tomato,Other,800,1200,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Jalore,Bottle gourd,Other,500,800,600.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Jhalawar,Wheat,Other,2340,2500,2420.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Jhalawar,Bengal Gram(Gram)(Whole),999,4988,5248,5009.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Jhalawar,Lentil (Masur)(Whole),Other,5835,6000,5989.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Jhalawar,Wheat,Other,2372,2468,2400.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Jhalawar,Wheat,147 Average,2300,2385,2342.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Jodhpur,Pineapple,Other,1000,3000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Jodhpur,Corriander seed,Other,6000,7300,6650.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Jodhpur,Lemon,Other,6500,7000,6800.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Jodhpur,Marigold(loose),Other,2500,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Jodhpur,Ridgeguard(Tori),Other,3000,4000,3500.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Kota,Bengal Gram(Gram)(Whole),Other,4821,4870,4850.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Kota,Black Gram (Urd Beans)(Whole),Other,6400,6849,6600.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Kota,Cowpea (Lobia/Karamani),Other,4411,4411,4411.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Kota,Soyabean,Other,4000,4201,4100.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Kota,Karbuja(Musk Melon),Other,1500,3000,2250.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Kota,Papaya,Other,2200,3000,2600.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Kota,Pineapple,Other,3000,4500,3750.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Kota,Tomato,Other,250,750,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Kota,Bengal Gram(Gram)(Whole),Other,5251,5404,5350.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Kota,Lentil (Masur)(Whole),Other,5900,5950,5950.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Sikar,Tomato,Deshi,400,900,650.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Tonk,Bengal Gram(Gram)(Whole),999,5180,5243,5212.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Udaipur,Banana,Other,1000,3000,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Udaipur,Beetroot,Beetroot,1000,1500,1250.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Udaipur,Bitter gourd,Other,1000,3500,2250.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Udaipur,Bottle gourd,Other,600,1000,800.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Udaipur,Guava,Guava,1000,2000,1500.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Udaipur,Karbuja(Musk Melon),Other,800,2000,1400.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Udaipur,Mango,Other,2000,6000,4000.0
0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Udaipur,Orange,Other,1000,2500,1750.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Udaipur,Potato,Other,600,1200,900.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Udaipur,Bengal Gram(Gram)(Whole),Other,5000,5500,5300.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Udaipur,Mustard,Other,5300,5800,5600.0
1.0,0.0,0.0,0.0,0.0,0.0,Rajasthan,Udaipur,Soyabean,Other,3800,4200,4000.0
0.0,0.0,0.0,0.0,1.0,0.0,Rajasthan,Udaipur,Wheat,Farmi,3200,3400,3300.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Cabbage,Cabbage,300,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Capsicum,Capsicum,1000,3000,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Cluster beans,Cluster Beans,1000,3000,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Cucumbar(Kheera),Cucumbar,500,1500,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Pumpkin,Other,400,1000,800.0
0.0,0.0,0.0,1.0,0.0,0.0,Telangana,Hyderabad,Grapes,Black,1500,5000,2500.0
0.0,0.0,0.0,1.0,0.0,0.0,Telangana,Hyderabad,Orange,Darjeeling,1000,7750,3000.0
0.0,0.0,0.0,1.0,0.0,0.0,Telangana,Hyderabad,Water Melon,Other,300,1100,600.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Astera,Astera,140,180,160.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Beetroot,Beetroot,600,800,600.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Bhindi(Ladies Finger),Bhindi,1000,2500,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Cluster beans,Cluster Beans,1300,2500,1800.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Onion Green,Onion Green,1000,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Ridgeguard(Tori),Other,2000,3000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Beetroot,Beetroot,1000,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Brinjal,Arkasheela Mattigulla,1000,1500,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Capsicum,Capsicum,3000,3500,3200.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Drumstick,Drumstick,2000,2500,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Field Pea,Field Pea,3500,4500,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Beetroot,Beetroot,800,1000,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Brinjal,Arkasheela Mattigulla,600,1000,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Capsicum,Capsicum,3000,3000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Carrot,Carrot,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Cauliflower,African Sarson,1500,1500,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Hyderabad,Cluster beans,Cluster Beans,2500,3000,2750.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Karimnagar,Arhar (Tur/Red Gram)(Whole),Local,5455,6275,6275.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Karimnagar,Maize,Local,2001,2188,2055.0
0.0,0.0,0.0,0.0,1.0,0.0,Telangana,Karimnagar,Paddy(Dhan)(Common),MTU-1010,2320,2320,2320.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Karimnagar,Paddy(Dhan)(Common),I.R. 64,2300,2320,2320.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Khammam,Paddy(Dhan)(Common),Swarna Masuri (New),2280,2320,2300.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Mahbubnagar,Jowar(Sorghum),Local,2411,4379,4379.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Mahbubnagar,Groundnut,Balli/Habbu,4440,4440,4440.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Mahbubnagar,Groundnut,Local,4569,6300,5040.0
0.0,0.0,0.0,0.0,1.0,0.0,Telangana,Mahbubnagar,Arhar (Tur/Red Gram)(Whole),Local,6550,7429,7140.0
0.0,0.0,0.0,0.0,1.0,0.0,Telangana,Mahbubnagar,Groundnut,Local,4550,5520,4870.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Medak,Maize,Deshi Red,2000,2200,2100.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Nalgonda,Paddy(Dhan)(Common),B P T,2320,2320,2320.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Nalgonda,Paddy(Dhan)(Common),B P T,2320,2320,2320.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Nalgonda,Paddy(Dhan)(Common),B P T,2300,2300,2300.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Nalgonda,Paddy(Dhan)(Common),1001,2320,2320,2320.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Nalgonda,Green Gram (Moong)(Whole),Local,7259,7259,7259.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Nalgonda,Maize,Local,1909,2161,2143.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Ranga Reddy,Cabbage,Cabbage,1500,1500,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Ranga Reddy,Onion,1st Sort,2400,2400,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Ranga Reddy,Potato,(Red Nanital),2100,2100,2100.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Ranga Reddy,Banana - Green,Banana - Green,900,900,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Ranga Reddy,Carrot,Carrot,1700,1700,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Ranga Reddy,Onion,1st Sort,2400,2400,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Telangana,Warangal,Capsicum,Capsicum,3500,4000,3750.0
0.0,0.0,0.0,1.0,0.0,0.0,Telangana,Warangal,Grapes,White,6000,6000,6000.0
0.0,0.0,0.0,0.0,0.0,1.0,Telangana,Warangal,Mango,Other,3000,3000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Tripura,Dhalai,Onion,Onion,3800,4000,3900.0
1.0,0.0,0.0,0.0,0.0,0.0,Tripura,Dhalai,Potato,Jalander,2300,2500,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Tripura,Khowai,Bhindi(Ladies Finger),Bhindi,7500,7700,7600.0
1.0,0.0,0.0,0.0,0.0,0.0,Tripura,Sepahijala,Green Chilli,Green Chilly,5000,7000,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Tripura,Sepahijala,Tomato,Other,700,900,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Tripura,Sepahijala,Bitter gourd,Bitter Gourd,5500,6000,5800.0
1.0,0.0,0.0,0.0,0.0,0.0,Tripura,Sepahijala,Cock,Boiler/Firm(White),150,360,250.0
1.0,0.0,0.0,0.0,0.0,0.0,Tripura,Sepahijala,Cucumbar(Kheera),Cucumbar,3500,4000,3700.0
1.0,0.0,0.0,0.0,0.0,0.0,Tripura,Sepahijala,Green Chilli,Green Chilly,3200,4000,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Tripura,Sepahijala,Ridgeguard(Tori),Ridgeguard(Tori),5000,5500,5200.0
